"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","860451000208","ORG01","ORGAID Sheet Mask Single - Anti-Aging & Moisturising","vim&co Skincare Beauty","UNIQUE HEALTH PRODUCTS",12.00,0.00,0.00,$9.99,$5.65,$0.00,$3.43,27/04/2022  12:41:49,29/04/2022  14:52:29,17/12/2017,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","860451000215","ORG02","ORGAID Sheet Mask Single - Vit. C & Revitalizing","vim&co Skincare Beauty","UNIQUE HEALTH PRODUCTS",9.00,0.00,4.00,$9.99,$5.65,$10.29,$3.43,06/05/2022   9:24:42,29/04/2022  14:52:29,17/12/2017,$32.89,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","860451000222","ORG03","ORGAID Sheet Mask Single - Greek Yogurt & Nourishing","vim&co Skincare Beauty","UNIQUE HEALTH PRODUCTS",13.00,0.00,2.00,$9.99,$5.65,$3.43,$3.43,06/05/2022  16:41:26,29/04/2022  14:52:29,17/12/2017,$14.73,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","860451000253","ORG13","ORGAID Sheet Mask Box - Greek Yogurt & Nourishing","vim&co Skincare Beauty","UNIQUE HEALTH PRODUCTS",0.00,0.00,0.00,$34.95,$19.86,$0.00,$11.91,24/11/2020  12:07:33,16/12/2021  10:25:47,17/12/2017,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","860451000260","ORG14","ORGAID Sheet Mask Box - Greek Yogurt, Anti Aging & Vitamin C","vim&co Skincare Beauty","UNIQUE HEALTH PRODUCTS",0.00,0.00,0.00,$49.95,$28.38,$0.00,$17.03,,16/12/2021  10:25:47,15/12/2021,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","86800124313","10012629","NEUTROGENA OIL/F M/UP REM 112M","vim&co Skincare Medicated","SIGMA Pty Ltd",0.00,0.00,0.00,$11.99,$7.08,$0.00,$3.82,13/08/2021  19:01:04,13/08/2021  11:22:13,29/10/2015,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","869121000111","000111","FUR STUBBLE CREAM","vim&co Depilatories","FUR",2.00,0.00,0.00,$41.99,$21.44,$0.00,$16.73,21/03/2022  18:17:02,04/09/2017  14:38:35,04/09/2017,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8714207410501","10000043","MULTI GYN ACTV GEL","vim&co Personal hygiene","SIGMA Pty Ltd",2.00,0.00,0.00,$33.99,$18.63,$0.00,$12.27,03/04/2022  11:44:46,04/04/2022  12:42:07,29/10/2015,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8714207452501","10002221","MULTI GYN FLORAPLUS 5X5ML SGLE DOSES","vim&co Personal hygiene","SIGMA Pty Ltd",2.00,0.00,0.00,$37.99,$16.94,$0.00,$17.60,01/10/2021  11:54:38,04/10/2021  13:47:25,29/10/2015,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8714367002950","10012181","DERMATIX SCAR RED GEL 15G","vim&co Babycare","SIGMA Pty Ltd",2.00,0.00,1.00,$59.99,$36.94,$17.60,$17.60,02/05/2022  11:21:26,03/05/2022  17:58:22,29/10/2015,$54.54,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760000506","69140R","SUNBUM Beach Shampoo 300mL","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$19.99,$9.09,$0.00,$9.08,19/08/2021   9:07:56,04/11/2019  16:54:44,14/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760000513","69141R","SUNBUM Beach Conditioner 300mL","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$19.99,$9.09,$0.00,$9.08,03/02/2022  12:12:33,04/11/2019  16:54:44,14/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001046","69101R","SUNBUM SPF30 Lotion 237mL","vim&co Suncare","FROST BLAND INTERNAT",10.00,0.00,0.00,$20.99,$10.50,$0.00,$10.49,22/04/2022  18:44:21,10/02/2022  18:08:05,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001053","69102R","SUNBUM SPF50 Lotion 237mL","vim&co Suncare","FROST BLAND INTERNAT",3.00,0.00,0.00,$20.99,$10.50,$0.00,$10.49,25/03/2022  11:16:52,10/02/2022  18:08:05,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001077","69104R","SUNBUM SPF30 Spray 177mL","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$20.99,$10.50,$0.00,$10.49,16/10/2021  12:21:52,03/06/2020  12:46:08,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001084","69105R","SUNBUM SPF50 Spray 177mL","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$20.99,$10.50,$0.00,$10.49,16/11/2021   9:24:37,28/01/2021  13:08:12,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001107","69107R","SUNBUM Aloe Lotion 237mL","vim&co Suncare","FROST BLAND INTERNAT",7.00,0.00,0.00,$16.99,$7.72,$0.00,$7.73,23/02/2022  17:16:24,26/11/2021  13:28:04,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001114","69108R","SUNBUM Aloe Spray 177mL","vim&co Suncare","FROST BLAND INTERNAT",1.00,0.00,0.00,$16.99,$7.72,$0.00,$7.73,14/03/2022  15:28:39,30/10/2018  12:12:59,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001138","69111R","SUNBUM Lip Balm (Coconut)","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$4.99,$2.27,$0.00,$2.27,19/09/2021  11:55:32,27/10/2020  16:12:58,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001145","69112R","SUNBUM Lip Balm (Key Lime)","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$4.99,$2.27,$0.00,$2.27,03/10/2021  12:31:17,27/10/2020  16:12:58,18/01/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001152","69113R","SUNBUM Lip Balm (Mango)","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$4.99,$2.27,$0.00,$2.27,16/09/2021  17:24:38,28/01/2021  13:08:12,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001169","69114R","SUNBUM Lip Balm (Pomogranate)","vim&co Suncare","FROST BLAND INTERNAT",0.00,0.00,0.00,$4.99,$2.27,$0.00,$2.27,03/09/2021  14:08:10,28/01/2021  13:08:12,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760001862","69131R","SUNBUM SPF40 Signature Tinted F/Stick","vim&co Suncare","FROST BLAND INTERNAT",2.00,0.00,0.00,$26.99,$13.50,$0.00,$13.49,23/07/2021   9:46:27,27/10/2020  16:12:58,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","871760002005","69106R","SUNBUM Aloe Gel 237mL","vim&co Suncare","FROST BLAND INTERNAT",12.00,0.00,0.00,$13.99,$6.36,$0.00,$6.36,28/02/2022  14:56:03,10/02/2022  18:08:05,10/01/2018,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8719189161366","COCO11S","COCONUTS Small Vintage Pink Helmet","vim&co Kids Giftware","KALEIDOSCOPE AUSTRALASIA PTY LTD",0.00,0.00,0.00,$75.00,$34.00,$0.00,$34.18,24/01/2022  10:38:27,25/01/2022   9:16:38,24/01/2022,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8806182557101","FSALOE","THE FACE SHOP Sheet Mask - Aloe","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,3.00,0.00,$2.90,$1.13,$0.00,$1.51,02/02/2020  12:26:19,20/02/2019  13:41:40,20/02/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8806182557118","FSCUCUMBER","THE FACE SHOP Sheet Mask - Cucumber","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,3.00,0.00,$2.90,$1.13,$0.00,$1.51,18/01/2020  12:37:17,20/02/2019  13:41:40,20/02/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8806182557200","FSTEATREE","THE FACE SHOP Sheet Mask - Tea Tree","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,3.00,0.00,$2.90,$1.13,$0.00,$1.51,10/10/2020  12:19:27,20/02/2019  13:41:40,20/02/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8806182557217","FSBLUE","THE FACE SHOP Sheet Mask - Blueberry","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,0.00,0.00,$2.90,$1.13,$0.00,$1.51,04/09/2020  19:02:35,20/02/2019  13:41:40,20/02/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8806182560002","FSGREENT","THE FACE SHOP Sheet Mask - Green Tea","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,3.00,0.00,$2.90,$1.13,$0.00,$1.51,16/01/2020   9:09:21,20/02/2019  13:41:40,20/02/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8807246011003","PC318","GLASSLOCK Shaker 450ml","vim&co Eco Home","GLASSLOCK ASUTRALIA",0.00,0.00,0.00,$19.95,$9.00,$0.00,$9.14,15/07/2021  15:10:14,11/02/2020  11:07:54,26/05/2019,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8809115023681","KMBYAD","KLAIRS Midnight Blue Youth Activating Drop","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,0.00,0.00,$46.00,$22.91,$0.00,$18.91,21/10/2021  18:48:14,19/10/2021  11:49:52,19/10/2021,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8809115029119","KSPUT","KLAIRS Supple Preparation Uns Toner","vim&co Skincare Beauty","BONiiK ( INB Pty Ltd)",0.00,0.00,0.00,$32.00,$15.36,$0.00,$13.73,14/12/2021  13:07:08,09/12/2021  10:09:42,09/12/2021,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
"Monday Morning Sales",,"From:","01/05/2022","To:","12/05/2022","VIM&CO PHARMACY","1 154-156 NEWCASTLE ST","NORTHBRIDGE  WA  WA 6003","APN","PDE","Stock Name","Dept","Supplier","Stock on Hand","Qty on Ord","Qty Sold","Sell Price","Cost","Sales GP$","GP $","Last Sold","Last Purchased","Created","Sales Val Ex","8809306650016","00116","Hannahpad Reusable Ultra Overnight Pad","vim&co Personal hygiene","PERTH HEALTH",2.00,0.00,0.00,$29.95,$18.72,$0.00,$11.23,,08/09/2021  10:29:24,02/09/2021,$0.00,"11,016.00",276.00,841.00,"$128,643.58","$65,440.08","$6,786.88","$52,182.99","$17,789.79",12/05/2022, 6:57 pm,"P: 08 9328 9447   F: 08 9328 9441","Page -1 of 1"
